PolicyA,PolicyB,Cycle,Difference_AminusB,PointwiseCI95Low,PointwiseCI95High,SimultaneousCI95Low,SimultaneousCI95High,SignificantSimultaneous
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,29,0.00914265848558149,-3.6286224686460363e-06,0.027265810157972078,-0.009413377753025066,0.027698694724188046,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,30,0.0091240400080842,-2.0183429258069373e-05,0.027240750500829976,-0.009431996230522356,0.027680076246690756,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,31,0.009104579446039374,-3.622238819909473e-05,0.02721314101699414,-0.009451456792567182,0.02766061568464593,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,32,0.00908435384572126,-5.396009795639589e-05,0.027182008556660246,-0.009471682392885296,0.027640390084327816,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,33,0.009063440253403332,-7.089872577159262e-05,0.02714997374259965,-0.009492595985203224,0.027619476492009888,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,34,0.009041915715359394,-8.891587797296152e-05,0.02711928379652204,-0.009514120523247162,0.02759795195396595,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,35,0.009019857277862586,-0.00010766313201190369,0.02708950033867554,-0.00953617896074397,0.027575893516469142,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,36,0.008997341987187712,-0.00012658447532580276,0.027059231530223028,-0.009558694251418844,0.02755337822579427,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,37,0.008974446889607801,-0.00014472265238593685,0.02702332155378493,-0.009581589348998755,0.027530483128214357,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,38,0.008951249031396435,-0.00016484627239563286,0.026987006295644354,-0.00960478720721012,0.02750728527000299,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,39,0.008927825458827643,-0.00018395802615953915,0.026950627178996538,-0.009628210779778913,0.0274838616974342,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,40,0.00890425321817534,-0.00020604914866897696,0.02691932746873288,-0.009651783020431216,0.027460289456781896,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,41,0.008880609355712776,-0.00022478318796118613,0.026886367707576807,-0.00967542688289378,0.027436645594319332,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,42,0.008856970917714202,-0.00024344581288665012,0.026856072531679646,-0.009699065320892354,0.027413007156320758,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,43,0.008833414950452978,-0.00026439932089520615,0.026821920794542146,-0.009722621288153578,0.027389451189059534,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,44,0.008810018500202688,-0.00028291035214108304,0.02678793153753004,-0.009746017738403868,0.027366054738809244,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,45,0.00878685861323758,-0.0003009776462704006,0.026754717227586287,-0.009769177625368976,0.027342894851844136,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,46,0.008764012335831017,-0.0003235402330407644,0.026722803552754807,-0.009792023902775539,0.027320048574437573,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,47,0.008741556714256804,-0.00034416098361063905,0.026694844039045387,-0.009814479524349752,0.02729759295286336,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,48,0.008719568794788302,-0.0003635943815033099,0.02666576941293546,-0.009836467443818254,0.027275605033394858,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,49,0.008698125623699982,-0.0003829957090427549,0.02663891085617215,-0.009857910614906575,0.027254161862306538,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,50,0.008677304247265094,-0.0004025156550176628,0.02661690378817296,-0.009878731991341462,0.02723334048587165,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,51,0.008657165613271345,-0.00042316295404877524,0.026596921975748436,-0.009898870625335211,0.0272132018518779,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,52,0.008637706275562818,-0.00044254567976974025,0.02657838644834297,-0.009918329963043739,0.027193742514169374,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,53,0.008618906689497052,-0.0004627192402166136,0.026561278820099492,-0.009937129549109504,0.02717494292810361,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,54,0.008600747310432477,-0.0004820728987895817,0.02654555316478106,-0.009955288928174079,0.027156783549039033,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,55,0.008583208593726743,-0.0005062895928519661,0.026531108632827375,-0.009972827644879813,0.0271392448323333,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,56,0.008566270994737613,-0.0005267824158737084,0.026517893614355713,-0.009989765243868944,0.02712230723334417,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,57,0.008549914968822847,-0.0005478784666563319,0.02650190649890956,-0.010006121269783709,0.027105951207429403,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,58,0.008534120971340764,-0.0005705897104654689,0.02648736404996421,-0.010021915267265792,0.02709015720994732,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,59,0.008518869457649236,-0.0005918653749370312,0.02647756780195216,-0.01003716678095732,0.027074905696255792,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,60,0.008504140883105693,-0.0006117730350590434,0.026465743396635447,-0.010051895355500863,0.02706017712171225,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,61,0.008489915703068562,-0.0006300252465300249,0.02645811030929825,-0.010066120535537994,0.02704595194167512,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,62,0.008476174372895162,-0.0006477474435047231,0.026449528351549022,-0.010079861865711394,0.02703221061150172,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,63,0.008462897347944143,-0.0006658912781242448,0.02644220779804218,-0.010093138890662413,0.0270189335865507,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,64,0.008450065083572489,-0.0006846040026411759,0.026436254716770177,-0.010105971155034067,0.027006101322179045,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,65,0.00843765803513874,-0.0007050885637924359,0.026433662329985175,-0.010118378203467816,0.026993694273745296,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,66,0.008425656658000658,-0.0007252655959622794,0.02643193179690422,-0.010130379580605899,0.026981692896607214,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,67,0.008414041407516004,-0.0007450579131840385,0.026431046694307455,-0.010141994831090552,0.02697007764612256,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,68,0.008402792739043097,-0.0007615544144935066,0.02642967789662175,-0.01015324349956346,0.026958828977649653,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,69,0.008391891107939031,-0.0007816773745478345,0.026428215393140265,-0.010164145130667525,0.026947927346545587,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,70,0.008381316969562458,-0.0007982936007671443,0.0264275810959554,-0.010174719269044098,0.026937353208169014,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,71,0.008371050779270917,-0.000817385334731291,0.026431525648344226,-0.01018498545933564,0.026927087017877473,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,72,0.008361072992422502,-0.0008360616665478909,0.0264378361876975,-0.010194963246184054,0.02691710923102906,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,73,0.008351364064374756,-0.0008518418830880143,0.026440514931456542,-0.0102046721742318,0.02690740030298131,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,74,0.00834190445048566,-0.0008696293861116006,0.02644208061797447,-0.010214131788120896,0.026897940689092216,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,75,0.008332674606113422,-0.0008887038137884856,0.026443905546486464,-0.010223361632493135,0.026888710844719978,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,76,0.008323654986615803,-0.0009067228350780748,0.026447371672607002,-0.010232381251990753,0.02687969122522236,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,77,0.008314826047350565,-0.0009252047517393808,0.026450361084209735,-0.01024121019125599,0.02687086228595712,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,78,0.008306168243675582,-0.0009423671653063986,0.026451880179537195,-0.010249867994930974,0.02686220448228214,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,79,0.008297662030948727,-0.0009598554118890629,0.026453602906708083,-0.010258374207657829,0.026853698269555283,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,80,0.008289287864528538,-0.000975701998045575,0.026455501818275967,-0.010266748374078018,0.026845324103135094,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,81,0.00828102619977189,-0.0009942183457640058,0.026460503427420234,-0.010275010038834666,0.026837062438378446,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,82,0.0082728574920371,-0.0010111425138709328,0.026466913682777784,-0.010283178746569456,0.026828893730643656,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,83,0.008264762196682374,-0.001027665645211534,0.026472867374293673,-0.010291274041924182,0.02682079843528893,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,84,0.008256720769065473,-0.0010445584336174402,0.026476922441538164,-0.010299315469541083,0.02681275700767203,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,85,0.008248713664543827,-0.001063837413108029,0.026480891024560402,-0.010307322574062729,0.026804749903150384,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,86,0.008240721338475865,-0.0010805379456974961,0.02648790071824429,-0.010315314900130691,0.02679675757708242,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,87,0.008232724246219236,-0.001098736682935511,0.02649786489343175,-0.01032331199238732,0.026788760484825792,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,88,0.008224702843131593,-0.0011173013157681183,0.026502330918936702,-0.010331333395474963,0.02678073908173815,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,89,0.008216637584571695,-0.0011352336285740672,0.026504540801560148,-0.01033939865403486,0.02677267382317825,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,90,0.008208508925896418,-0.0011529238938447373,0.026506443570261388,-0.010347527312710138,0.026764545164502974,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,91,0.00820029732246419,-0.001171017083831613,0.026510243438573004,-0.010355738916142367,0.026756333561070746,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,92,0.008191983229632771,-0.001185784459836639,0.026513539933718005,-0.010364053008973785,0.026748019468239327,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,93,0.008183547102760147,-0.001203513209233817,0.0265170194463128,-0.01037248913584641,0.026739583341366703,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,94,0.00817496939720408,-0.0012210739932315084,0.02652010627324708,-0.010381066841402477,0.026731005635810635,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,95,0.008166230568322885,-0.0012381561629120964,0.026522652821854648,-0.01038980567028367,0.02672226680692944,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,96,0.00815731107147355,-0.0012558014216650592,0.026524679900756968,-0.010398725167133006,0.026713347310080106,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,97,0.008148191362014945,-0.0012718980181239876,0.0265285990496778,-0.010407844876591611,0.0267042276006215,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,98,0.008138851895304278,-0.0012890225078882405,0.02653091437125957,-0.010417184343302278,0.026694888133910834,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,99,0.008129273126700198,-0.001304337053644075,0.02653004299393891,-0.010426763111906358,0.026685309365306754,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,100,0.00811943551155958,-0.0013203708651298995,0.026531117662772413,-0.010436600727046975,0.026675471750166137,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,101,0.008109324102501203,-0.0013375414417931748,0.026531315163533305,-0.010446712136105353,0.02666536034110776,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,102,0.008098942341184467,-0.0013544384151555344,0.026530650686699776,-0.010457093897422089,0.026654978579791024,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,103,0.008088298266528016,-0.0013708136133347426,0.02652915413754391,-0.01046773797207854,0.026644334505134572,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,104,0.008077399917452044,-0.0013870235026478494,0.02652683660735908,-0.010478636321154512,0.0266334361560586,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,105,0.008066255332875971,-0.0014017339425472619,0.026523696521143364,-0.010489780905730585,0.026622291571482527,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,106,0.008054872551718995,-0.0014176038371830457,0.026519814551373116,-0.010501163686887562,0.02661090879032555,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,107,0.008043259612900755,-0.0014324608452616044,0.02651688676597324,-0.010512776625705801,0.02659929585150731,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,108,0.00803142455534045,-0.0014473469761027674,0.026511644207290797,-0.010524611683266107,0.026587460793947006,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,109,0.008019375417958163,-0.0014608257881925269,0.02650401510527044,-0.010536660820648393,0.02657541165656472,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,110,0.008007120239672427,-0.0014732005041282997,0.026497715907582355,-0.010548915998934129,0.026563156478278983,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,111,0.007994667059403326,-0.0014854666561115505,0.026491808609541347,-0.01056136917920323,0.026550703298009883,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,112,0.00798202391607028,-0.001502671673617864,0.026483098750510945,-0.010574012322536276,0.026538060154676836,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,113,0.007969198848592485,-0.0015191335287572465,0.02647450603135661,-0.010586837390014071,0.02652523508719904,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,114,0.007956199895889915,-0.0015347411030193464,0.026465691209716664,-0.010599836342716641,0.02651223613449647,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,115,0.007943035096881323,-0.001550605370404437,0.026453828428717945,-0.010613001141725233,0.02649907133548788,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,116,0.007929712490486684,-0.0015658381438021535,0.026443223172609887,-0.010626323748119872,0.02648574872909324,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,117,0.007916240115625417,-0.0015848296008151048,0.026432147290200464,-0.01063979612298114,0.026472276354231973,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,118,0.007902626011216829,-0.0016023481255519362,0.026418146404832588,-0.010653410227389727,0.026458662249823385,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,119,0.007888878216180562,-0.0016174995948332078,0.026403234868446077,-0.010667158022425995,0.026444914454787118,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,120,0.007875004769435812,-0.0016340156326738909,0.0263944584696269,-0.010681031469170744,0.026431041008042368,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,121,0.00786101370990222,-0.0016536617527947856,0.026382625374292097,-0.010695022528704336,0.026417049948508776,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,122,0.007846913076499096,-0.0016678027305801035,0.0263693883234913,-0.01070912316210746,0.026402949315105652,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,123,0.007832710908146079,-0.0016823014996019598,0.026354693760921196,-0.010723325330460477,0.026388747146752635,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,124,0.007818415243762922,-0.0016990491918412592,0.026342718726876064,-0.010737620994843634,0.026374451482369478,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,125,0.007804034122268155,-0.0017132443431983834,0.02633271553064761,-0.0107520021163384,0.02636007036087471,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,126,0.007789575582582309,-0.0017235233963278946,0.026318891656069644,-0.010766460656024247,0.026345611821188865,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,127,0.007775047663624246,-0.001738890063399698,0.02630346809053217,-0.01078098857498231,0.026331083902230802,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,128,0.007760458404313386,-0.0017553628596070515,0.026289188700714644,-0.01079557783429317,0.026316494642919942,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,129,0.007745815843569481,-0.0017755122470730022,0.026278338146013065,-0.010810220395037075,0.026301852082176037,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,130,0.007731128020311839,-0.0017931419669605403,0.026264670180043966,-0.010824908218294717,0.026287164258918395,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,131,0.007716402973460101,-0.0018108764005996202,0.026250967700162966,-0.010839633265146455,0.026272439212066657,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,132,0.0077016487419332424,-0.0018295795836473726,0.026237151411144466,-0.010854387496673314,0.0262576849805398,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,133,0.007686873364651459,-0.001847902854684258,0.026225543896259855,-0.010869162873955097,0.026242909603258015,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,134,0.007672084880533614,-0.0018627506114949678,0.026216143266660632,-0.010883951358072942,0.02622812111914017,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,135,0.007657291328499238,-0.0018759709003583174,0.026208027618984713,-0.010898744910107318,0.026213327567105794,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,136,0.007642500747467973,-0.0018935748060505242,0.026199919583224568,-0.010913535491138583,0.02619853698607453,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,137,0.007627721176359348,-0.0019135522479452965,0.026188332009173882,-0.010928315062247208,0.026183757414965904,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,138,0.007612960654092782,-0.0019358461477921225,0.02617778448850536,-0.010943075584513774,0.026168996892699338,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,139,0.007598227219587472,-0.00195381235588622,0.026171155856643022,-0.010957809019019084,0.02615426345819403,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,140,0.00758352891176306,-0.0019775389968477025,0.02615990729178289,-0.010972507326843496,0.026139565150369616,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,141,0.007568873769539186,-0.0019974641906633367,0.026151266182093954,-0.01098716246906737,0.026124910008145742,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,142,0.007554269831834937,-0.0020187291940210518,0.02613888220117981,-0.01100176640677162,0.026110306070441493,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,143,0.007539725137570286,-0.0020384758515511582,0.026131648340411255,-0.01101631110103627,0.02609576137617684,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,144,0.007525247725664097,-0.0020602727751283523,0.026124114152473146,-0.011030788512942459,0.026081283964270653,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,145,0.007510845635036456,-0.002079380641336448,0.026117014145949004,-0.0110451906035701,0.026066881873643012,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,146,0.007496526904606449,-0.0021028846357818015,0.026110376884088436,-0.011059509334000107,0.026052563143213005,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,147,0.007482299573293272,-0.0021207924327157762,0.026104230930142244,-0.011073736665313284,0.026038335811899828,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,148,0.007468171680017122,-0.0021431725954044216,0.02609860484736016,-0.011087864558589434,0.026024207918623678,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,149,0.007454151263696751,-0.0021637112297848175,0.026093473155983885,-0.011101884974909805,0.026010187502303307,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,150,0.007440246363252023,-0.002185024195021304,0.026088866705612973,-0.011115789875354533,0.02599628260185858,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,151,0.007426461580696375,-0.002205504839070538,0.026084848913210664,-0.011129574657910181,0.02598249781930293,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,152,0.007412787770421425,-0.002229654638381795,0.026081057146948857,-0.011143248468185131,0.02596882400902798,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,153,0.00739921234991181,-0.0022490975428045594,0.02607486275163976,-0.011156823888694746,0.025955248588518366,False
5_6C_19PER_4_6C_NEWSTRUCTURE,4_8C_80PER_4_8C_NEWSTRUCTURE,154,0.007385722736653499,-0.002267503603922963,0.026068929737668108,-0.011170313501953057,0.025941758975260056,False
